master_protein	dosage	replicate	sample_id	Light	Heavy	Ratio
P35221	150	1	150_1	20.501781219045	18.0423589965225	2.45942222252253
P35222	150	1	150_1	24.281358439566	19.1996435918585	5.08171484770755
P35249	150	1	150_1	20.6087385081424	19.1511553138975	1.45758319424493
P35250	150	1	150_1	22.4797585584027	20.5823331284411	1.89742542996167
P35270	150	1	150_1	24.0845631748166	19.4769439281967	4.60761924661988
P35579	150	1	150_1	24.3338701981711	20.6755995219284	3.65827067624269
P35613	150	1	150_1	27.3722631943128	23.1292382642123	4.24302493010055
P35659	150	1	150_1	25.5816829912667	21.9671390650481	3.61454392621855
P35998	150	1	150_1	24.9610027901589	21.2327040021824	3.72829878797654
P36578	150	1	150_1	25.5038719320226	23.7337364018804	1.77013553014218
P36915	150	1	150_1	19.087835732376	17.970285676897	1.11755005547895
P37802	150	1	150_1	25.2432675175371	22.1036241575499	3.13964335998714
P38159	150	1	150_1	26.9570572957627	23.9904694871123	2.9665878086504
P38435	150	1	150_1	23.3457041023086	19.634137465135	3.71156663717358
P38646	150	1	150_1	24.678074152022	21.2283786834439	3.4496954685781
P39023	150	1	150_1	24.776373615465	21.8892703381706	2.88710327729439
P39687	150	1	150_1	21.4211916414571	18.9511466400261	2.47004500143097
P39748	150	1	150_1	23.5683787297894	19.6181504452882	3.95022828450116
P40227	150	1	150_1	24.8667978151809	21.1477342848815	3.7190635302994
P40763	150	1	150_1	19.2292882413677	16.8593891895204	2.36989905184731
P40939	150	1	150_1	22.8507247065043	20.015976971938	2.83474773456631
P41250	150	1	150_1	23.2867979531879	19.8814996101664	3.4052983430215
P41252	150	1	150_1	21.2494514521536	19.6622302605957	1.58722119155784
P42224	150	1	150_1	21.6079567992061	18.2991507936027	3.30880600560332
P42677	150	1	150_1	25.1722645135367	21.7475537965252	3.42471071701147
P42704	150	1	150_1	24.0575557284342	22.0499395417061	2.00761618672805
P42892	150	1	150_1	25.548043898107	22.2219929731895	3.32605092491758
P43007	150	1	150_1	22.4213683722407	20.2113369909178	2.21003138132293
P43121	150	1	150_1	24.8950569808883	20.7705475485476	4.12450943234064
P43358	150	1	150_1	19.4056151686435	16.5970341100335	2.80858105861001
P45880	150	1	150_1	24.0545391358529	20.3155199372275	3.73901919862541
P45974	150	1	150_1	23.7233512396707	20.6101443963151	3.11320684335558
P46013	150	1	150_1	21.3865776547773	19.4206508565721	1.96592679820524
P46087	150	1	150_1	23.4676214695644	20.9330105434981	2.5346109260663
P46776	150	1	150_1	25.9344960713872	24.1134662124326	1.82102985895468
P46777	150	1	150_1	26.7687446850629	24.3855553396022	2.38318934546073
P46779	150	1	150_1	25.7868108207783	22.043601405558	3.74320941522034
P46781	150	1	150_1	26.3525692764168	22.5940328650584	3.75853641135839
P46782	150	1	150_1	24.4732073037603	21.5100242911037	2.96318301265657
P46939	150	1	150_1	21.4661282539325	21.7401595574641	-0.274031303531661
P46976	150	1	150_1	24.742525728062	18.5969613403661	6.14556438769591
P47914	150	1	150_1	27.3852507551963	25.3877176039722	1.99753315122418
P48029	150	1	150_1	25.5415598645369	18.2727573418029	7.26880252273394
P48047	150	1	150_1	24.9020746137713	20.0588140728161	4.84326054095522
P48449	150	1	150_1	21.8163618318677	19.5186454725889	2.29771635927885
P48634	150	1	150_1	20.7489095747282	19.7959266025285	0.95298297219966
P48643	150	1	150_1	24.0837519883792	20.2558031315947	3.82794885678451
P49207	150	1	150_1	25.1676784592138	22.493749925796	2.67392853341777
P49321	150	1	150_1	24.6239153709147	20.865400022281	3.75851534863376
P49327	150	1	150_1	23.9059698158588	21.1299872973058	2.775982518553
P49368	150	1	150_1	22.1788245793489	20.2526454666345	1.92617911271437
P49411	150	1	150_1	23.9396456427941	19.9114253229977	4.02822031979642
P49588	150	1	150_1	23.8566722460247	19.3372230233096	4.51944922271509
P49748	150	1	150_1	23.0461325548707	19.3655523899496	3.68058016492114
P49750	150	1	150_1	22.0456023698744	18.9217247359516	3.12387763392288
P49756	150	1	150_1	25.1052881224267	21.4998637143323	3.60542440809444
P50454	150	1	150_1	21.1180691269687	19.0524513025728	2.06561782439584
P50502	150	1	150_1	24.5372198606178	19.3607982956996	5.1764215649182
P50750	150	1	150_1	21.7422173171068	17.9725311171027	3.76968620000415
P50895	150	1	150_1	22.6822472921493	20.3354385222904	2.34680876985894
P50914	150	1	150_1	24.9015248606706	23.6462482041768	1.25527665649379
P50990	150	1	150_1	23.4113778062384	20.1820275569783	3.22935024926006
P50991	150	1	150_1	22.6191414660901	19.5630272791713	3.05611418691885
P51570	150	1	150_1	21.9148814403913	19.1926780982335	2.72220334215782
P51991	150	1	150_1	23.4014831619192	21.0308400383642	2.37064312355492
P52292	150	1	150_1	22.0942848041403	20.1147258152602	1.97955898888011
P52597	150	1	150_1	24.8838603377266	22.5976891640372	2.28617117368937
P53396	150	1	150_1	22.8164635730882	19.2879576356205	3.52850593746767
P53618	150	1	150_1	22.0558545824971	18.2009389554843	3.85491562701286
P53999	150	1	150_1	24.0025166330887	20.4403831016331	3.56213353145559
P54136	150	1	150_1	23.0734350251573	19.8235712446928	3.24986378046456
P54289	150	1	150_1	24.7955358300616	21.4655742777215	3.32996155234019
P54886	150	1	150_1	24.5462291402058	21.362602905215	3.18362623499081
P55011	150	1	150_1	26.2199935928564	22.7288902507561	3.49110334210024
P55072	150	1	150_1	23.4978707128667	19.8287448820756	3.66912583079114
P55084	150	1	150_1	23.9343095435542	20.83222772096	3.1020818225942
P55209	150	1	150_1	23.9750880629869	21.9857224410869	1.98936562190003
P55265	150	1	150_1	22.4641362069601	19.5241301333495	2.94000607361059
P55268	150	1	150_1	23.132888767042	21.5577740522772	1.57511471476481
P55290	150	1	150_1	24.4199749521825	20.648742524009	3.77123242817357
P55795	150	1	150_1	24.1445200633858	22.086712579673	2.05780748371281
P55884	150	1	150_1	23.3578333240263	20.8545275335603	2.50330579046593
P56199	150	1	150_1	25.4268354440872	21.4564839581883	3.97035148589893
P60709	150	1	150_1	25.7913420750884	23.1820193522759	2.60932272281251
P60842	150	1	150_1	26.0227266357633	22.8809590990172	3.14176753674607
P60866	150	1	150_1	24.7806166747001	20.4012770284015	4.3793396462986
P61160	150	1	150_1	23.9261482935399	19.9573061307378	3.96884216280214
P61163	150	1	150_1	20.3870601899526	18.9259310583588	1.46112913159383
P61247	150	1	150_1	25.887657379477	23.9510472921486	1.93661008732841
P61353	150	1	150_1	26.2509830389158	25.0360716433375	1.21491139557831
P61978	150	1	150_1	24.4508128381137	22.1698299017385	2.28098293637516
P61981	150	1	150_1	23.6073845004964	20.1142608668404	3.49312363365608
P62136	150	1	150_1	23.664277490536	19.950063686161	3.71421380437497
P62158	150	1	150_1	23.8518618695352	19.8552882480736	3.99657362146162
P62195	150	1	150_1	22.466626164219	20.950914658129	1.51571150609003
P62241	150	1	150_1	25.8463164273332	21.3835004225669	4.46281600476631
P62244	150	1	150_1	25.505209898106	23.553984786742	1.95122511136406
P62249	150	1	150_1	26.0388379629167	21.5131608481602	4.52567711475653
P62263	150	1	150_1	28.2480763884273	25.6336719759536	2.61440441247372
P62266	150	1	150_1	26.236991958626	21.8491912710505	4.38780068757559
P62269	150	1	150_1	23.9481515927159	21.6315636296382	2.31658796307769
P62280	150	1	150_1	25.2699517824384	21.1595723083734	4.11037947406501
P62424	150	1	150_1	26.0585438585972	23.0477131162964	3.01083074230075
P62753	150	1	150_1	24.5213320563092	20.6248882481357	3.89644380817341
P62805	150	1	150_1	26.3123326443093	23.0094951480092	3.30283749630004
P62847	150	1	150_1	22.8222518229852	21.3672979212443	1.45495390174083
P62854	150	1	150_1	24.1597600496631	23.0538671299921	1.10589291967108
P62899	150	1	150_1	27.4194086031472	25.8929603811153	1.52644822203197
P62906	150	1	150_1	22.1770642321441	19.4865993705064	2.69046486163771
P62913	150	1	150_1	26.0447898128037	22.6600333344167	3.38475647838703
P62995	150	1	150_1	25.9208343219286	22.5523661893871	3.36846813254145
P63104	150	1	150_1	24.051754596856	18.9646567386564	5.08709785819967
P63244	150	1	150_1	24.7893443371617	21.6641918401606	3.12515249700117
P63313	150	1	150_1	25.1138635943497	18.0270204504098	7.08684314393982
P67809	150	1	150_1	22.8340170512346	21.1399425522286	1.69407449900599
P68104	150	1	150_1	23.5168015246584	19.0938932368649	4.42290828779356
P68366	150	1	150_1	25.3066080006711	21.1988047111366	4.10780328953451
P78324	150	1	150_1	25.8701738199618	21.8694448420552	4.00072897790667
P78357	150	1	150_1	21.7807672210889	20.4323706223813	1.34839659870755
P78371	150	1	150_1	22.328550028816	18.5980525001616	3.73049752865444
P78527	150	1	150_1	23.1203369896222	20.4985096847618	2.62182730486042
P78536	150	1	150_1	25.2684457422512	22.3726770523094	2.8957686899418
P78539	150	1	150_1	22.2023964848778	18.9856529621666	3.21674352271128
P82970	150	1	150_1	25.0875167874239	21.5400566332701	3.54746015415376
P83731	150	1	150_1	25.4269439502688	24.1832876619301	1.24365628833867
P84103	150	1	150_1	23.9069669389332	19.4201034402605	4.48686349867265
P98160	150	1	150_1	21.795144883139	19.6919205924708	2.10322429066821
P98179	150	1	150_1	22.022416832397	21.8392248102879	0.183192022109122
Q00839	150	1	150_1	26.148375951611	23.0943588327868	3.05401711882414
Q01081	150	1	150_1	25.7184262653414	23.8764270151317	1.84199925020967
Q01082	150	1	150_1	22.0802178446608	18.678240081516	3.4019777631448
Q01085	150	1	150_1	26.5014241776551	25.72806249875	0.773361678905111
Q01105	150	1	150_1	24.5131571540632	22.2205231407542	2.29263401330897
Q01130	150	1	150_1	24.0233439703382	19.8298684443125	4.19347552602573
Q01844	150	1	150_1	24.7265042321277	23.3225113421267	1.40399289000099
Q02413	150	1	150_1	18.8106469404929	19.8119014579988	-1.00125451750591
Q02543	150	1	150_1	25.8327309031572	23.4046255455089	2.42810535764823
Q02790	150	1	150_1	22.1438266135269	19.0732629312887	3.0705636822382
Q02878	150	1	150_1	26.4014545455986	21.9594303446787	4.44202420091996
Q03701	150	1	150_1	20.6618824556179	18.9021277660576	1.75975468956037
Q04637	150	1	150_1	22.5481615203028	20.2695650328392	2.27859648746359
Q05519	150	1	150_1	25.2755082367478	22.4073746482045	2.86813358854331
Q06210	150	1	150_1	21.7211803703955	19.3602071624673	2.36097320792821
Q06481	150	1	150_1	25.3766155701212	22.4593364510864	2.91727911903483
Q07065	150	1	150_1	21.554950837497	20.0369288238346	1.51802201366235
Q07666	150	1	150_1	23.9821072048007	22.7845924535443	1.19751475125643
Q07954	150	1	150_1	25.1467940450919	21.8308856668092	3.31590837828265
Q08170	150	1	150_1	25.4975769277734	21.2887827326229	4.20879419515056
Q08211	150	1	150_1	23.4624988475172	21.0019720019139	2.4605268456033
Q08380	150	1	150_1	23.1623864111853	20.5107487174513	2.65163769373393
Q08945	150	1	150_1	24.7549351451106	21.7816285800303	2.97330656508034
Q09666	150	1	150_1	23.5708445128765	21.1341539373555	2.43669057552094
Q12797	150	1	150_1	17.510095599966	16.7489555826131	0.761140017352904
Q12841	150	1	150_1	23.9820702667709	20.7364481775788	3.24562208919205
Q12849	150	1	150_1	24.2885861926823	22.3846722281881	1.90391396449419
Q12874	150	1	150_1	21.1091674986519	18.7837272529872	2.32544024566469
Q12905	150	1	150_1	22.2693559333599	19.9551182899144	2.31423764344554
Q12906	150	1	150_1	23.826903068316	21.7778393804344	2.04906368788162
Q12913	150	1	150_1	21.099081488485	21.0039572313149	0.0951242571701556
Q13131	150	1	150_1	21.4957028127824	18.8756773684321	2.62002544435028
Q13148	150	1	150_1	25.1503396061307	22.8861019999585	2.26423760617221
Q13151	150	1	150_1	21.337560929	19.1216144562186	2.2159464727814
Q13200	150	1	150_1	19.4731825256164	17.023234556846	2.4499479687704
Q13206	150	1	150_1	20.5078488269455	19.304520667236	1.20332815970953
Q13243	150	1	150_1	23.1840447834594	18.4198779050275	4.76416687843185
Q13247	150	1	150_1	27.028866171234	22.1563875514094	4.87247861982463
Q13263	150	1	150_1	23.128890116944	19.7537038285518	3.37518628839216
Q13268	150	1	150_1	24.0166274431431	20.9323618632457	3.08426557989738
Q13283	150	1	150_1	21.9685862035106	19.8994737813747	2.06911242213593
Q13308	150	1	150_1	25.7291004088961	23.2735543165528	2.45554609234335
Q13310	150	1	150_1	23.1622334735827	19.1825886184869	3.9796448550958
Q13427	150	1	150_1	26.5328193739307	24.1565349343244	2.37628443960621
Q13428	150	1	150_1	25.7059137463268	22.0798558439365	3.6260579023903
Q13433	150	1	150_1	23.205531968219	19.7207552737062	3.48477669451279
Q13435	150	1	150_1	22.3178277104575	20.1319473673082	2.18588034314932
Q13509	150	1	150_1	21.5761334504568	19.5146671385168	2.06146631193995
Q13523	150	1	150_1	26.3121515650294	22.3707065134011	3.94144505162829
Q13595	150	1	150_1	26.5129790008916	23.1633157158093	3.34966328508222
Q13641	150	1	150_1	24.870532880573	20.8524709403932	4.01806194017973
Q13740	150	1	150_1	28.1479604983318	24.5371096242129	3.61085087411889
Q13748	150	1	150_1	24.9941436432382	22.4563844976817	2.5377591455565
Q13885	150	1	150_1	23.7087252353287	21.2865848335437	2.42214040178495
Q14011	150	1	150_1	21.9376653939213	19.0557660351514	2.88189935876993
Q14103	150	1	150_1	24.0336252456745	21.1759602206524	2.8576650250221
Q14108	150	1	150_1	23.8420486214863	20.5399534317146	3.3020951897717
Q14116	150	1	150_1	25.72806249875	21.6954050282151	4.03265747053488
Q14118	150	1	150_1	21.7581678995973	18.2269389572777	3.53122894231962
Q14126	150	1	150_1	22.2519189236784	19.6954012973175	2.55651762636099
Q14137	150	1	150_1	23.9188894352534	19.6123429948166	4.30654644043679
Q14151	150	1	150_1	20.9141515162468	19.7004939048879	1.21365761135884
Q14152	150	1	150_1	21.0389737333985	19.7604695643126	1.27850416908587
Q14157	150	1	150_1	21.8407656323159	21.1666828897005	0.67408274261533
Q14194	150	1	150_1	21.1912514549778	18.9055041157366	2.28574733924124
Q14204	150	1	150_1	22.2017653531392	20.0529924848069	2.14877286833235
Q14247	150	1	150_1	23.6562188410571	20.3972818889201	3.258936952137
Q14258	150	1	150_1	21.8065622082571	20.3687963082371	1.43776590002006
Q14315	150	1	150_1	23.318556971075	20.4100956503123	2.90846132076274
Q14444	150	1	150_1	24.1052797432588	22.2787286353675	1.82655110789131
Q14498	150	1	150_1	24.707701649024	21.5613357076403	3.14636594138371
Q14566	150	1	150_1	23.4323706223813	18.560482111986	4.87188851039537
Q14690	150	1	150_1	23.8188137844132	21.9795363290782	1.83927745533492
Q14697	150	1	150_1	22.2587537822956	19.0631020647852	3.1956517175104
Q14847	150	1	150_1	22.5677871481995	19.7131381141401	2.85464903405938
Q14956	150	1	150_1	22.1091674986519	20.4374594990541	1.67170799959777
Q14966	150	1	150_1	21.1391672658123	19.8394331823043	1.29973408350794
Q14974	150	1	150_1	21.0132284216336	19.3250774784142	1.68815094321943
Q15019	150	1	150_1	22.4593895917192	19.076398090163	3.38299150155623
Q15029	150	1	150_1	22.7391635571049	19.7091452415919	3.03001831551299
Q15043	150	1	150_1	25.1779766565706	21.2160827025684	3.96189395400214
Q15056	150	1	150_1	22.3839648158156	20.7605573641108	1.62340745170485
Q15059	150	1	150_1	24.2043383017607	21.7068298616719	2.49750844008876
Q15061	150	1	150_1	26.7442368089508	22.3977569797575	4.3464798291933
Q15084	150	1	150_1	25.1408298296636	21.9767813827855	3.16404844687805
Q15149	150	1	150_1	24.8287234295721	21.6843180301127	3.14440539945943
Q15181	150	1	150_1	21.9864170463198	19.5234394393875	2.46297760693228
Q15233	150	1	150_1	24.7863570443557	22.882956923263	1.90340012109267
Q15287	150	1	150_1	25.590472826199	22.7783014037122	2.81217142248684
Q15365	150	1	150_1	23.0083103368556	21.7030002919559	1.30531004489974
Q15366	150	1	150_1	25.7700961767215	24.6192045168748	1.15089165984665
Q15393	150	1	150_1	20.4886627158005	18.8587060594083	1.62995665639228
Q15424	150	1	150_1	19.9770115400853	18.6745233260217	1.30248821406368
Q15427	150	1	150_1	22.3910001879615	22.8124499665618	-0.421449778600355
Q15434	150	1	150_1	21.2413268407488	17.5103624020009	3.73096443874788
Q15717	150	1	150_1	24.8148484248786	23.3332962769302	1.48155214794836
Q15758	150	1	150_1	27.1855105766887	23.3802184802612	3.80529209642749
Q15904	150	1	150_1	26.1620067732028	23.5396252485473	2.62238152465548
Q16181	150	1	150_1	23.2707059542438	20.3078589526612	2.96284700158254
Q16629	150	1	150_1	28.9997273717457	26.4554802422458	2.54424712949992
Q16630	150	1	150_1	21.9257862167302	18.4834536727959	3.44233254393427
Q16643	150	1	150_1	24.2316922938932	20.4465744857579	3.78511780813529
Q16658	150	1	150_1	22.1495907404843	18.3174589718524	3.83213176863187
Q16666	150	1	150_1	23.2834795304273	19.2248213257521	4.0586582046752
Q16698	150	1	150_1	24.5503945219116	19.6507081915235	4.89968633038811
Q4G0J3	150	1	150_1	23.6651150200049	21.8764929519507	1.78862206805412
Q5BKZ1	150	1	150_1	22.1288119567465	20.5293442306842	1.59946772606224
Q5JTH9	150	1	150_1	24.4475837163278	21.3457041023086	3.10187961401921
Q5R3F8	150	1	150_1	23.5129367322106	19.9179839953524	3.59495273685825
Q5T6F2	150	1	150_1	23.2037410979683	22.136648235074	1.06709286289427
Q5VTL8	150	1	150_1	22.248992096116	19.9892366378954	2.25975545822061
Q66PJ3	150	1	150_1	27.1287774597501	22.5918847619318	4.5368926978183
Q6P2Q9	150	1	150_1	25.0359052291389	21.2735543165528	3.76235091258612
Q6P4Q7	150	1	150_1	19.9811993370488	19.9615514355399	0.0196479015088862
Q6PCB8	150	1	150_1	25.9232037858012	22.6819606904695	3.24124309533164
Q6PD62	150	1	150_1	24.2891205739423	20.8065622082571	3.48255836568512
Q6PKG0	150	1	150_1	21.573207075899	20.1854368497659	1.38777022613316
Q6UVK1	150	1	150_1	24.2977197329181	21.2561143720394	3.04160536087869
Q6UXD5	150	1	150_1	22.3414499149394	19.539188929893	2.80226098504643
Q6UXK5	150	1	150_1	25.117831404994	20.0412634341501	5.07656797084386
Q6YHK3	150	1	150_1	22.8381432854896	19.7176697458146	3.12047353967497
Q6ZUT1	150	1	150_1	23.4873847243858	20.2899648312808	3.19741989310499
Q71RC2	150	1	150_1	23.2025459482337	21.9957616312517	1.206784316982
Q76M96	150	1	150_1	21.8967011651114	19.8957434968652	2.00095766824623
Q7KZF4	150	1	150_1	23.8010501473508	21.7462944614983	2.05475568585254
Q7L014	150	1	150_1	25.7444363514297	21.8684021993792	3.87603415205051
Q7L0J3	150	1	150_1	26.746631586517	23.5556694639523	3.19096212256475
Q7L2E3	150	1	150_1	22.493749925796	20.8801694168175	1.61358050897851
Q7L4I2	150	1	150_1	27.4770238088829	23.9816316473127	3.49539216157014
Q7LGC8	150	1	150_1	20.4252159032994	17.7802065312289	2.6450093720705
Q7Z3B1	150	1	150_1	22.8319040779652	20.2160827025684	2.61582137539674
Q7Z3C6	150	1	150_1	24.7249442805889	20.2695650328392	4.45537924774974
Q7Z4V5	150	1	150_1	26.8791933209423	22.1824324288239	4.69676089211847
Q7Z6E9	150	1	150_1	25.2713864676267	19.9223103534958	5.34907611413093
Q7Z6M4	150	1	150_1	23.3701233788213	20.2498688623537	3.12025451646763
Q7Z6Z7	150	1	150_1	19.9311356958776	18.5341204667958	1.39701522908181
Q7Z739	150	1	150_1	21.2095533166239	19.9191077332451	1.29044558337889
Q86SJ2	150	1	150_1	24.0131031541589	21.5636463907495	2.44945676340937
Q86U42	150	1	150_1	20.3273464278628	18.8729972856177	1.45434914224516
Q86V81	150	1	150_1	24.3249469715434	22.9397273236206	1.38521964792277
Q8IVF2	150	1	150_1	25.9072446071215	22.7827679079175	3.12447669920403
Q8IY81	150	1	150_1	21.7434982554127	19.0365721964166	2.70692605899606
Q8N163	150	1	150_1	23.0692395973631	20.8042254082921	2.26501418907097
Q8N5F7	150	1	150_1	27.2847153948223	23.4027560297112	3.8819593651111
Q8N7H5	150	1	150_1	25.8738642675579	22.3670747636505	3.50678950390733
Q8N983	150	1	150_1	25.7031900872474	23.2376849570536	2.46550513019381
Q8NBJ4	150	1	150_1	23.8996593213694	19.155114685277	4.74454463609244
Q8NBS9	150	1	150_1	20.9163401817096	18.5991428352992	2.31719734641041
Q8NC51	150	1	150_1	22.3548778065666	20.9459238623012	1.40895394426532
Q8NE71	150	1	150_1	23.7638221973418	21.5244393662507	2.2393828310911
Q8TA86	150	1	150_1	24.8220152620041	21.3161710269749	3.50584423502915
Q8TB72	150	1	150_1	24.8029194099582	22.1400858291297	2.66283358082848
Q8TC12	150	1	150_1	23.8239595952376	20.7446827606705	3.07927683456711
Q8TDD1	150	1	150_1	22.1136251783344	20.6060292208844	1.50759595744999
Q8TF01	150	1	150_1	26.6703364061244	21.6945551342048	4.97578127191962
Q8WUM4	150	1	150_1	22.208958268135	20.5933181691349	1.61564009900016
Q8WVC0	150	1	150_1	27.170201689189	22.5325511359967	4.63765055319234
Q8WX93	150	1	150_1	21.5568390586989	17.8243869971192	3.73245206157966
Q8WXA9	150	1	150_1	25.7715069074084	21.6901614074796	4.08134549992887
Q8WXF1	150	1	150_1	22.1882820106622	20.8056486359633	1.38263337469892
Q92541	150	1	150_1	26.4706223684807	22.6260748120874	3.84454755639325
Q92542	150	1	150_1	27.0297546996028	24.2287373990944	2.80101730050848
Q92598	150	1	150_1	22.3154867445136	20.0514343060773	2.26405243843631
Q92616	150	1	150_1	19.8931103676977	18.0981483373461	1.7949620303516
Q92688	150	1	150_1	24.6022405800219	20.3371758336295	4.26506474639241
Q92804	150	1	150_1	27.0051746098991	24.4482141271051	2.55696048279398
Q92879	150	1	150_1	26.0908009966316	24.5332073285476	1.55759366808398
Q92900	150	1	150_1	22.5300340911835	20.6976951876187	1.83233890356475
Q92945	150	1	150_1	24.2703355572385	23.0030115815605	1.26732397567796
Q92973	150	1	150_1	22.0886122794698	20.4834536727959	1.60515860667385
Q93045	150	1	150_1	23.3975430338282	18.9564555686374	4.44108746519089
Q96AE4	150	1	150_1	24.4437917867529	22.4922983047589	1.95149348199399
Q96AY3	150	1	150_1	25.7433137442527	21.596439754662	4.14687398959078
Q96DH6	150	1	150_1	22.491549763484	19.2707059542438	3.22084380924024
Q96E39	150	1	150_1	22.5654647152433	18.5815978098518	3.98386690539143
Q96EP5	150	1	150_1	23.0898146951591	21.4545783264103	1.63523636874882
Q96GQ7	150	1	150_1	21.199646755618	18.3178041810193	2.88184257459872
Q96I24	150	1	150_1	23.546344131883	22.0011345027955	1.54520962908754
Q96IZ7	150	1	150_1	23.2168569571115	20.3099197709551	2.90693718615636
Q96J42	150	1	150_1	22.631786317307	19.2854564056091	3.3463299116979
Q96KR1	150	1	150_1	22.0452690684889	20.3000575699693	1.74521149851963
Q96PD2	150	1	150_1	23.0974805082599	21.2178583274583	1.87962218080159
Q96PK6	150	1	150_1	24.8277340938213	23.5405175104235	1.28721658339776
Q96QD8	150	1	150_1	24.7194705379433	21.5713862276916	3.14808431025168
Q96QK1	150	1	150_1	20.8136246402928	19.8481216459116	0.965502994381232
Q96QR8	150	1	150_1	24.5527413220076	20.9971408809178	3.55560044108981
Q96ST2	150	1	150_1	24.4587436080066	20.0253264018481	4.43341720615852
Q96T37	150	1	150_1	21.9796213850056	20.0444275878233	1.93519379718235
Q96T58	150	1	150_1	19.6162975563383	19.5441569760229	0.0721405803153701
Q99700	150	1	150_1	21.640413828814	20.3687544422394	1.27165938657461
Q99714	150	1	150_1	23.9375272988321	19.8008757560419	4.13665154279016
Q99733	150	1	150_1	21.0736916293482	18.8394898190516	2.23420181029664
Q9BQG0	150	1	150_1	21.9758656313734	19.9671985736934	2.00866705768001
Q9BR76	150	1	150_1	21.8081346280759	19.2212850178105	2.58684961026542
Q9BRL6	150	1	150_1	27.2776390101093	24.0122262326694	3.26541277743994
Q9BTT0	150	1	150_1	24.6589445079191	22.1602333641411	2.49871114377796
Q9BU76	150	1	150_1	19.79804139904	18.2704778421331	1.52756355690692
Q9BUF5	150	1	150_1	23.8727485193231	20.8549333696416	3.01781514968154
Q9BUJ2	150	1	150_1	25.0409291287284	21.1518985242037	3.88903060452467
Q9BUQ8	150	1	150_1	24.5030657597476	21.4378365826975	3.06522917705005
Q9BVA1	150	1	150_1	23.9855487375118	20.4024958267993	3.58305291071253
Q9BVJ6	150	1	150_1	21.5608236463299	19.2242869376893	2.33653670864059
Q9BXP5	150	1	150_1	21.6033148361874	18.9643747144074	2.63894012177998
Q9BXR0	150	1	150_1	23.9040317137502	20.3561855951156	3.54784611863463
Q9BXS9	150	1	150_1	20.3211353810869	18.1442001590451	2.17693522204177
Q9BYJ9	150	1	150_1	20.9466378910418	18.7176630369532	2.22897485408861
Q9H0A0	150	1	150_1	23.2891205739423	20.3233362892802	2.96578428466209
Q9H0D6	150	1	150_1	21.0033312386243	19.2613236550689	1.74200758355535
Q9H0L4	150	1	150_1	20.8410637729282	20.0188823532958	0.822181419632358
Q9H0X4	150	1	150_1	25.2905821275218	20.5025988102035	4.78798331731829
Q9H1E3	150	1	150_1	31.7778424806741	28.5572774123886	3.22056506828544
Q9H223	150	1	150_1	22.4230149461188	17.8933831414858	4.52963180463296
Q9H307	150	1	150_1	25.561090970949	21.6583600787035	3.90273089224548
Q9H3N1	150	1	150_1	24.5195335582069	23.590351303337	0.929182254869851
Q9HCE1	150	1	150_1	24.3571621469772	22.804988072759	1.5521740742182
Q9HCG8	150	1	150_1	24.9842452936278	20.1419574337696	4.84228785985817
Q9NQ29	150	1	150_1	22.6798150995909	20.2395798838764	2.44023521571452
Q9NR30	150	1	150_1	21.7856230005977	19.284379023993	2.50124397660464
Q9NT99	150	1	150_1	21.7314847723132	19.9169232654968	1.81456150681637
Q9NUM4	150	1	150_1	26.8247406545305	21.6895482720425	5.13519238248801
Q9NUN5	150	1	150_1	24.1190196233515	21.1703554289113	2.94866419444021
Q9NVP1	150	1	150_1	23.766367924989	19.9696404729982	3.7967274519909
Q9NW13	150	1	150_1	22.7818900757448	20.7461888661179	2.03570120962686
Q9NWB6	150	1	150_1	27.7947940761126	23.5325979525091	4.2621961236035
Q9NWH9	150	1	150_1	25.1018441070941	21.9474528848426	3.15439122225152
Q9NY61	150	1	150_1	21.2313993311465	19.7674926435785	1.463906687568
Q9NY93	150	1	150_1	24.0780608763014	22.1123529604029	1.96570791589849
Q9NYF8	150	1	150_1	25.568244859914	20.8672869904515	4.70095786946247
Q9NZB2	150	1	150_1	23.018592859627	21.5981690559306	1.42042380369636
Q9P121	150	1	150_1	28.3915305165209	24.189772925449	4.2017575910719
Q9P273	150	1	150_1	20.4211115049666	18.3768715114607	2.04423999350596
Q9P2J5	150	1	150_1	23.3591747421061	20.0142711586544	3.34490358345165
Q9UBR2	150	1	150_1	21.9398403072877	20.5327896549091	1.4070506523786
Q9UHB9	150	1	150_1	23.2280259766954	21.0762675944783	2.1517583822171
Q9UHW9	150	1	150_1	24.0837519883792	20.2231721273547	3.86057986102448
Q9UHX1	150	1	150_1	22.5275495482898	20.3342907461698	2.19325880212002
Q9UIQ6	150	1	150_1	22.8879761215081	20.0555397369045	2.83243638460361
Q9UK23	150	1	150_1	24.0173935663661	20.7602320534025	3.2571615129636
Q9UKJ3	150	1	150_1	24.1158443399104	19.9843283749843	4.13151596492612
Q9UKM9	150	1	150_1	26.8397281207103	25.9158710092262	0.923857111484075
Q9ULF5	150	1	150_1	27.3711917068813	24.0384193657744	3.33277234110689
Q9ULI3	150	1	150_1	20.7835674064366	18.0816082620983	2.70195914433829
Q9UN86	150	1	150_1	25.0350662090275	21.4760539555603	3.55901225346724
Q9UNF1	150	1	150_1	23.3692456785561	20.4550305934192	2.9142150851369
Q9UP95	150	1	150_1	24.3524551442997	19.6170154043645	4.73543973993525
